Iteration	Posterior	Likelihood	Prior	beta_categories[1]	beta_categories[2]	beta_categories[3]	beta_categories[4]	beta_scale	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	matrix_probs[1]	matrix_probs[2]	matrix_probs[3]	matrix_probs[4]	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	tree_length
360	-649.5876	-759.2206	109.633	0.221232	0.419282	0.580718	0.778767	2.200655	0.0107023	0.00972323	0.010687	0.0116298	0.0163737	0.020291	0.0100087	0.00802035	0.0442711	0.00601255	0.00335973	0.0439835	0.0359437	0.0321948	0.00884541	0.00244094	0.000522887	0.00912356	0.00185905	0.0102968	0.00534384	0.0138189	0.00297965	0.00489359	0.00212488	0.000172526	0.00882919	0.00449833	0.00926007	0.000399449	0.00598164	0.0107204	0.00181614	0.0100096	0.00116797	0.00293069	0.00261998	0.0312325	0.0414812	0.0196153	0.0152051	0.0336464	0.0193594	0.00237522	0.00360914	0.00279335	0.00445797	0.0040526	0.0194932	0.0108219	0.0221644	0.0340141	0.027843	0.00157704	0.00180207	0.00293939	0.0276138	0.00403695	0.00583599	0.0163377	0.00719721	0.0286901	0.00722429	0.0119821	0.00747097	0.00229308	0.00346259	0.00434443	0.0047043	0.329175	0.11171	0.424175	0.13494	0.0870408	0.304019	0.689722	1.44986	3.28927	11.4889	1.765285	0.0131554	0.0119518	0.0131365	0.0142954	0.0201266	0.0249418	0.0123027	0.00985866	0.0544182	0.00739065	0.0041298	0.0540648	0.0441822	0.039574	0.0108728	0.00300042	0.000642736	0.0112147	0.00228515	0.0126568	0.00656867	0.0169862	0.0036626	0.00601523	0.00261192	0.00021207	0.0108529	0.00552937	0.0113825	0.000491004	0.00735266	0.0131776	0.00223241	0.0123039	0.00143568	0.00360242	0.00322049	0.0383911	0.0509889	0.0241112	0.0186902	0.0413583	0.0237967	0.00291963	0.00443637	0.0034336	0.00547976	0.00498148	0.0239611	0.0133024	0.0272447	0.0418104	0.0342247	0.00193851	0.00221512	0.00361311	0.0339431	0.00496224	0.00717363	0.0200824	0.00884685	0.035266	0.00888013	0.0147285	0.00918336	0.00281867	0.00425623	0.0053402	0.00578256	0.8135339
396	-651.4453	-758.929	107.4837	0.326347	0.453646	0.546354	0.673652	6.321472	0.00127594	0.0108338	0.000535563	0.0220841	0.00766245	0.0170988	0.000299889	0.00121871	0.0137369	0.0137462	0.00665804	0.0114937	0.0245315	0.0312921	0.00175946	0.00368017	4.0695e-05	0.00256741	0.00305063	0.00160538	0.00514372	0.00178114	0.00278964	0.00327792	0.00346878	0.0128828	0.00541151	0.00868604	0.00407049	0.00396222	0.00701793	0.00630257	0.00227707	0.00266065	0.00375275	0.00293987	0.00744603	0.00905026	0.0173977	0.00678448	0.00648165	0.00491984	0.0139714	0.000894514	0.00206168	0.00194711	0.00341705	0.00110101	0.00415453	0.0126916	0.0176668	0.0345122	0.013006	0.000941861	0.00762859	0.000618052	0.020838	0.00384106	0.00248396	0.0106832	0.00711396	0.0107013	0.0236111	0.0250248	0.0354563	0.00204494	0.00901017	0.00173736	0.00240102	0.292744	0.0194984	0.28705	0.400708	0.064364	0.262405	0.658764	1.51799	3.8109	15.5366	1.983524	0.00222585	0.0188994	0.00093428	0.0385253	0.013367	0.0298286	0.000523151	0.00212602	0.0239637	0.02398	0.0116148	0.0200506	0.0427947	0.0545884	0.00306935	0.00641999	7.09917e-05	0.00447879	0.00532178	0.00280056	0.00897313	0.00310717	0.00486647	0.00571828	0.00605122	0.0224738	0.00944028	0.0151526	0.00710089	0.00691203	0.0122427	0.0109947	0.00397231	0.00464146	0.00654661	0.00512855	0.0129895	0.015788	0.0303499	0.0118354	0.0113071	0.00858258	0.0243729	0.00156046	0.00359656	0.0033967	0.00596099	0.0019207	0.0072475	0.0221402	0.0308195	0.060206	0.0226887	0.00164306	0.0133079	0.00107818	0.0363515	0.00670067	0.00433322	0.0186366	0.0124102	0.0186682	0.0411891	0.0436553	0.0618529	0.00356736	0.0157181	0.0030308	0.00418853	0.573236
432	-651.0451	-759.0243	107.9792	0.289718	0.442596	0.557404	0.710283	4.185211	0.00724735	0.00615551	0.00742484	0.0216692	0.0551347	0.0192203	0.00856995	0.010101	0.00321176	0.0446295	0.00671898	0.0366864	0.0312932	0.0573453	0.00244011	0.00161586	0.00117769	0.00224866	0.00121571	0.0111804	0.00433718	0.0016328	0.0034734	0.00127022	0.000473489	0.002708	0.00744368	0.0125793	0.0034307	0.0106237	0.0322115	0.0125767	0.00167819	0.00669558	0.00472178	0.00201387	0.00814414	0.00210673	0.0207218	0.0453202	0.0245247	0.00500744	0.00140349	0.0816708	0.0265705	0.0218337	0.0200475	0.00233163	0.0358301	0.0327	0.0338671	0.0478315	0.0223362	0.00458577	0.00307123	0.00423327	0.0362871	0.00357542	0.000599752	0.00581825	0.00628683	0.0232531	0.0164343	0.0448545	0.0549887	0.0416325	0.00225085	0.0442519	0.0272161	0.182552	0.487826	0.272518	0.0571041	0.0741583	0.281173	0.673116	1.48563	3.55652	13.4847	1.881102	0.00606603	0.00515216	0.00621459	0.0181371	0.0461477	0.0160874	0.00717304	0.00845451	0.00268824	0.0373549	0.00562379	0.0307065	0.0261924	0.047998	0.00204237	0.00135248	0.000985723	0.00188213	0.00101755	0.00935803	0.00363022	0.00136665	0.00290723	0.00106317	0.00039631	0.0022666	0.00623035	0.0105289	0.00287149	0.00889201	0.026961	0.0105267	0.00140464	0.0056042	0.00395212	0.00168561	0.00681664	0.00176333	0.0173441	0.037933	0.0205272	0.00419122	0.00117472	0.0683584	0.0222395	0.0182748	0.0167797	0.00195157	0.0299898	0.0273699	0.0283467	0.040035	0.0186954	0.00383829	0.00257062	0.00354325	0.0303723	0.00299263	0.000501993	0.00486988	0.00526207	0.0194629	0.0137555	0.0375432	0.0460255	0.0348464	0.00188396	0.0370388	0.0227799	1.194744
468	-645.2411	-755.1161	109.875	0.188941	0.406466	0.593534	0.811059	1.67887	0.00399093	0.00700229	0.001444	0.0118848	0.0397388	0.00696318	0.00776133	0.00116082	0.0074521	0.00173821	0.013076	0.00037014	0.0339156	0.0603061	0.00192568	0.000743444	0.000575213	0.00279784	0.000388069	0.00347695	0.0126981	0.00882222	0.00965498	0.00561878	0.00029027	0.00201763	0.00270075	0.0271909	0.00168173	0.00835815	0.00885675	0.00733684	0.0160279	0.00754799	0.000614368	0.00346789	0.00373135	0.000591771	0.0424743	0.00105958	0.0154349	0.00342936	0.00428885	0.073994	0.0176814	0.0531434	0.052284	0.000921515	0.0145904	0.0194893	0.028026	0.0374866	0.00688375	0.012012	0.00882874	0.00420613	0.0127585	0.00122075	0.00147997	0.0135055	0.00163785	0.0128321	0.00235132	0.019232	0.0284163	0.0135696	0.00517915	0.0307072	0.0227832	0.00868411	0.555983	0.32256	0.112773	0.0770153	0.286405	0.676999	1.47711	3.49156	12.9844	1.853769	0.00445502	0.00781656	0.00161192	0.0132668	0.0443599	0.0077729	0.00866387	0.00129581	0.00831867	0.00194034	0.0145965	0.000413183	0.0378596	0.0673189	0.00214961	0.000829896	0.000642103	0.00312319	0.000433196	0.00388127	0.0141747	0.00984812	0.0107777	0.00627217	0.000324025	0.00225226	0.00301481	0.0303528	0.00187729	0.00933009	0.00988666	0.00819001	0.0178917	0.00842572	0.000685811	0.00387115	0.00416525	0.000660586	0.0474134	0.0011828	0.0172298	0.00382815	0.00478758	0.0825985	0.0197375	0.0593233	0.0583639	0.00102867	0.0162871	0.0217556	0.031285	0.0418458	0.00768424	0.0134089	0.0098554	0.00469525	0.0142421	0.00136271	0.00165207	0.015076	0.00182831	0.0143243	0.00262475	0.0214684	0.0317208	0.0151476	0.00578141	0.034278	0.0254325	0.8958274
504	-646.4208	-756.7138	110.293	0.133383	0.379769	0.62023	0.866618	1.070823	0.00147507	0.0112603	0.000226783	0.00519774	0.00888081	0.00636374	0.00508004	0.00130871	0.0127279	0.00191009	0.00183831	0.0175498	0.0256048	0.039806	0.000316707	0.00130758	0.000953669	0.00915701	0.00297104	0.0185328	0.00438361	0.00551889	0.000411253	0.000502753	0.0037999	0.00798873	0.0141427	0.00434423	0.00971727	0.0029566	0.00246191	0.00738676	0.00198536	0.00451476	0.000697317	0.00656736	0.0102152	0.00046512	0.00752315	0.000330955	0.00303672	0.000439575	0.0025603	0.0154536	0.00397763	0.001885	0.0218142	0.00732971	0.0259167	0.0248835	0.0194415	0.0284261	0.0181424	0.00362926	0.0107716	0.00233325	0.0232834	0.00808446	0.00404812	0.0099668	0.0074896	0.00862719	0.000853144	0.00682486	0.0397192	0.0439139	0.0154246	0.0292887	0.00458409	0.0136909	0.48093	0.497712	0.0076672	0.0513445	0.23502	0.636497	1.5711	4.25496	19.4763	2.146935	0.00223315	0.0170473	0.000343334	0.00786902	0.0134449	0.00963427	0.00769083	0.0019813	0.0192692	0.00289174	0.00278308	0.0265692	0.038764	0.0602636	0.000479472	0.00197959	0.00144379	0.0138631	0.00449795	0.0280574	0.00663649	0.00835522	0.000622609	0.000761134	0.00575278	0.0120944	0.021411	0.00657686	0.0147113	0.00447609	0.00372716	0.011183	0.0030057	0.00683503	0.00105569	0.00994253	0.0154652	0.000704159	0.0113895	0.000501043	0.00459738	0.000665487	0.00387611	0.0233957	0.00602186	0.00285377	0.0330252	0.0110967	0.039236	0.037672	0.0294331	0.0430352	0.0274664	0.00549445	0.0163075	0.00353238	0.0352495	0.0122393	0.00612858	0.015089	0.0113387	0.013061	0.0012916	0.0103324	0.0601321	0.0664826	0.0233518	0.0443411	0.00693999	0.6605321
540	-657.1196	-766.8739	109.7544	0.189611	0.406749	0.593251	0.810389	1.68813	0.000200578	0.0101243	0.000512104	0.0117044	0.015117	0.00237612	0.00243424	0.00452697	0.0201092	0.00911999	0.00637836	0.00678711	0.0128393	0.0223345	0.00202216	0.000977527	0.000328143	0.000357134	0.00226584	0.0020088	0.0131965	0.000955659	0.00150262	0.000202256	0.0018801	0.00713297	0.000679541	0.00590227	0.0103554	6.08517e-05	0.014289	0.00498904	0.00613453	0.00205456	8.84282e-05	0.00166719	0.00781681	0.000186549	0.00808654	0.010192	0.00279728	0.00642869	0.00110099	0.0150881	0.00276619	0.0161592	0.00839794	0.0189687	0.0429459	0.0108788	0.00817147	0.0176528	0.0402166	0.00447716	0.00993149	0.00103836	0.00250558	0.00464279	0.00241841	0.00369436	0.000901584	0.0168476	0.00233465	0.00471773	0.0303964	0.0203412	0.0146014	0.0118176	0.00519117	0.00144861	0.581446	0.0545923	0.362513	0.0497818	0.231504	0.63351	1.57851	4.31959	20.0877	2.169284	0.000359893	0.0181659	0.000918857	0.0210009	0.0271241	0.00426342	0.00436771	0.00812265	0.0360815	0.0163638	0.0114446	0.012178	0.0230372	0.0400744	0.00362831	0.00175396	0.00058878	0.000640797	0.00406555	0.00360434	0.0236782	0.00171472	0.00269611	0.000362904	0.00337342	0.0127985	0.00121929	0.0105903	0.0185805	0.000109185	0.0256385	0.00895173	0.0110071	0.00368645	0.000158665	0.00299141	0.0140255	0.000334722	0.0145095	0.0182872	0.0050191	0.0115349	0.00197548	0.0270723	0.00496332	0.0289941	0.0150683	0.0340352	0.0770569	0.0195196	0.0146619	0.031674	0.0721599	0.00803327	0.0178199	0.00186311	0.00449572	0.00833046	0.0043393	0.00662871	0.00161769	0.0302293	0.00418902	0.00846492	0.0545397	0.0364978	0.0261991	0.0212041	0.0093144	0.557327
576	-638.7321	-748.5616	109.8295	0.205713	0.41331	0.58669	0.794287	1.929117	0.0062534	0.00963181	0.000227427	0.014754	0.00599067	0.0247891	0.00589165	0.00568974	0.0222501	0.00790015	0.0102788	0.00711818	0.0280504	0.0400705	0.00114074	0.00414054	0.000513801	0.00665339	0.00102507	0.00752016	0.0101622	0.00130125	0.00842309	0.00279404	0.00285111	0.00495927	0.00413787	0.0130837	0.0090217	0.000350545	0.0080043	0.00651897	0.000138135	0.00294852	0.00304726	0.000220947	0.00771015	0.00445641	0.00937306	0.013432	0.019423	0.00111499	0.000861926	0.0214781	0.0141623	0.0266317	0.015673	0.022241	0.0294494	0.00136653	0.0141419	0.0175369	0.0149041	0.0135635	0.00258656	0.00433513	0.0109624	0.00598585	0.00259622	0.00945491	0.000530615	0.0155301	0.00206307	0.00483093	0.0344934	0.00633708	0.00802294	0.0303964	0.00503141	0.00766824	0.111919	0.61468	0.265733	0.0765661	0.285589	0.676397	1.47842	3.50153	13.0606	1.857999	0.0092161	0.0141951	0.000335177	0.021744	0.00882889	0.0365336	0.00868297	0.0083854	0.0327917	0.011643	0.0151487	0.0104906	0.04134	0.0590549	0.00168119	0.00610223	0.000757227	0.0098056	0.00151072	0.011083	0.0149767	0.00191775	0.0124137	0.00411779	0.00420189	0.00730885	0.00609829	0.0192825	0.013296	0.000516624	0.0117965	0.0096075	0.00020358	0.00434545	0.00449098	0.000325626	0.011363	0.00656775	0.0138138	0.0197958	0.0286251	0.00164325	0.00127028	0.031654	0.0208721	0.0392492	0.0230984	0.0327783	0.0434017	0.00201396	0.020842	0.0258455	0.0219653	0.0199895	0.003812	0.006389	0.0161561	0.00882179	0.00382624	0.0139344	0.000782007	0.0228879	0.0030405	0.0071197	0.0508355	0.00933942	0.011824	0.0447974	0.00741517	0.6785297
612	-653.6013	-760.5072	106.9059	0.338541	0.457171	0.54283	0.661459	7.372998	0.0151225	0.00389453	0.00183224	0.000880296	0.0138819	0.0138264	0.00432623	0.0018417	0.00883996	0.00776683	0.0179997	0.0147289	0.0286042	0.0359556	0.000429955	0.00758758	0.00141332	0.00203893	4.41896e-05	0.00830804	0.0113468	0.00385457	0.0158448	0.0122503	0.00232417	0.00268676	0.0011792	0.0150131	0.0139039	0.000106361	0.00855498	0.00782511	0.00112048	0.00109706	0.00520585	0.00858468	0.0210324	0.00526165	0.00193698	0.0110784	0.0179564	0.00544155	0.00147578	0.0271782	0.00691901	0.00254981	0.0231259	0.0220874	0.0188153	0.00295931	0.0311319	0.0204557	0.0253587	0.00453853	0.00305948	0.00972966	0.0132169	0.000364466	0.00185217	0.0012805	0.00360018	0.0262968	0.00314222	0.00969674	0.0177889	0.00493227	0.00594985	0.0174555	0.00552755	0.349433	0.0453322	0.589475	0.0157598	0.0508452	0.233902	0.635551	1.57344	4.27529	19.6675	2.154	0.0224564	0.00578324	0.00272081	0.00130721	0.0206141	0.0205317	0.00642429	0.00273485	0.013127	0.0115335	0.0267289	0.0218719	0.0424762	0.0533927	0.000638467	0.0112673	0.00209872	0.00302773	6.562e-05	0.0123371	0.0168495	0.0057239	0.0235289	0.0181913	0.00345131	0.00398975	0.00175107	0.0222939	0.0206467	0.000157943	0.0127038	0.01162	0.00166387	0.00162909	0.0077305	0.0127479	0.0312324	0.00781335	0.00287634	0.016451	0.0266646	0.0080805	0.00219148	0.0403587	0.0102745	0.00378637	0.0343412	0.032799	0.0279401	0.00439447	0.0462297	0.030376	0.0376567	0.00673955	0.00454321	0.0144482	0.0196266	0.000541218	0.00275041	0.0019015	0.00534613	0.0390497	0.00466608	0.0143993	0.0264159	0.00732425	0.00883532	0.0259208	0.00820821	0.6734171
648	-651.0112	-759.781	108.7698	0.268491	0.435805	0.564194	0.73151	3.381761	0.00513824	0.00728008	0.0189666	0.0172792	0.0178553	0.0224414	0.00325227	0.00587129	0.0362717	0.00325644	0.0149676	0.0169675	0.0781735	0.0570736	0.00113095	0.0174133	0.0182244	0.000515037	0.00165987	0.00660315	0.0110613	0.00193883	0.00379385	0.00926787	0.00170883	0.0135783	0.00046384	0.0135943	0.0149193	0.00495193	0.0182904	0.0180742	0.0112797	0.00968283	0.00604622	0.00827169	0.00897156	0.0233509	0.0523232	0.0151804	0.00309952	0.0145029	0.000996824	0.0228399	0.00288261	0.00593108	0.0105889	0.00715327	0.0212221	0.052403	0.0103597	0.0523782	0.000871389	0.0182751	0.0291442	0.000522766	0.055087	0.0056348	0.0145949	0.0131572	0.00838143	0.0511532	0.0263906	0.0165446	0.0144659	0.060044	0.0282383	0.0210883	0.0530891	0.241222	0.201526	0.45797	0.0992813	0.128976	0.368293	0.732252	1.36565	2.71523	7.75336	1.480937	0.00421813	0.00597643	0.0155702	0.014185	0.0146579	0.0184228	0.00266988	0.00481992	0.0297765	0.0026733	0.0122873	0.0139291	0.0641749	0.0468534	0.000928434	0.0142951	0.0149609	0.000422809	0.00136263	0.00542072	0.00908052	0.00159164	0.00311449	0.00760826	0.00140283	0.0111469	0.00038078	0.0111599	0.0122477	0.00406518	0.0150151	0.0148376	0.00925987	0.00794892	0.00496352	0.00679047	0.00736502	0.0191695	0.0429537	0.0124621	0.00254449	0.0119058	0.000818322	0.01875	0.00236642	0.004869	0.0086927	0.00587233	0.0174219	0.0430192	0.00850457	0.0429988	0.000715349	0.0150025	0.0239253	0.000429154	0.0452225	0.00462577	0.0119814	0.0108011	0.00688056	0.0419931	0.0216648	0.0135819	0.0118755	0.0492919	0.0231816	0.017312	0.0435824	1.218132
684	-639.3683	-744.8238	105.4555	0.378524	0.468314	0.531685	0.621477	13.31693	0.00705183	0.0143832	0.0121622	0.00944417	0.00669191	0.00486761	0.00491493	0.00715271	0.00609598	0.00533495	0.0140287	0.00233907	0.0103686	0.0272061	0.000445963	0.00096431	0.00328896	0.00495721	0.00230951	0.0103978	0.0131831	0.00254824	0.000501682	0.00359784	8.25862e-05	4.70161e-05	0.00303225	0.00594973	0.0147088	0.00379643	0.00467522	0.00888948	0.000648354	0.00532329	0.00315968	0.00193084	0.00407006	0.00135631	0.00395212	0.00766023	0.0282906	0.000530048	0.000599493	0.0206791	0.026635	0.00321321	0.0237823	0.0192531	0.0210238	0.0232068	0.00792092	0.0201431	0.015164	0.00289096	0.00807283	0.00608489	0.0229229	0.00446229	0.00786792	0.00848317	0.00120031	0.0120317	0.000859321	0.00258416	0.0348622	0.0133404	0.0198009	0.00791448	0.00330429	0.209453	0.482674	0.0400332	0.26784	0.058028	0.249473	0.648459	1.54212	4.00846	17.2331	2.058454	0.0115482	0.0235541	0.0199171	0.0154659	0.0109588	0.00797129	0.00804878	0.0117134	0.00998289	0.00873662	0.0229737	0.0038305	0.0169798	0.0445532	0.000730317	0.00157917	0.00538607	0.00811801	0.0037821	0.0170276	0.0215889	0.00417304	0.000821563	0.00589189	0.000135245	7.69943e-05	0.00496567	0.00974339	0.0240873	0.0062171	0.00765623	0.0145576	0.00106176	0.00871752	0.00517435	0.00316198	0.00666521	0.00222112	0.00647206	0.0125445	0.0463291	0.000868016	0.000981741	0.0338645	0.043618	0.00526201	0.0389464	0.0315292	0.0344289	0.0380038	0.0129714	0.0329867	0.0248328	0.00473428	0.0132202	0.00996472	0.0375389	0.00730752	0.0128846	0.0138922	0.00196564	0.0197034	0.00140724	0.00423186	0.057091	0.0218464	0.0324262	0.0129609	0.00541116	0.6106431
720	-640.9887	-749.5708	108.5821	0.275599	0.438115	0.561884	0.724402	3.625763	0.0131248	0.00128153	0.00527452	0.00848281	0.0316197	0.0245695	0.00670478	0.00378601	0.014213	0.00733326	0.0110055	0.0188565	0.0150869	0.05633	0.000938083	0.00138292	0.00313951	0.00180416	0.000893803	0.0243409	0.00835101	0.00136105	0.00217253	0.00169605	0.000731802	0.00275704	0.00393428	0.00610157	0.00929638	0.000856675	0.00560162	0.00300838	0.00112687	0.00136915	0.000375856	0.00578244	0.0238044	0.00085953	0.00117373	0.0312919	0.0101118	0.000640977	0.00599358	0.00965238	0.0196783	0.0098811	0.0314615	0.0534897	0.0136352	0.00763326	0.00481382	0.00724498	0.0331348	0.00182363	0.00508247	0.00351745	0.00937902	0.00125026	0.00674178	0.00431435	0.00538204	0.010678	0.00430762	0.00127778	0.0429689	0.024342	0.00535256	0.0309061	0.0176598	0.467304	0.0323306	0.103296	0.397069	0.0637229	0.261127	0.657762	1.52031	3.82955	15.693	1.990762	0.0176367	0.00172208	0.00708774	0.0113989	0.0424896	0.0330157	0.00900967	0.00508752	0.019099	0.0098542	0.0147888	0.0253388	0.0202733	0.0756946	0.00126057	0.00185833	0.00421877	0.00242437	0.00120106	0.0327085	0.0112218	0.00182894	0.00291938	0.0022791	0.000983373	0.00370482	0.00528676	0.00819909	0.0124922	0.00115117	0.00752729	0.00404257	0.00151425	0.00183982	0.000505064	0.00777026	0.0319876	0.00115501	0.00157722	0.0420491	0.0135879	0.000861325	0.00805399	0.0129706	0.0264431	0.0132779	0.042277	0.0718778	0.0183225	0.0102573	0.00646866	0.00973558	0.0445256	0.00245054	0.00682966	0.00472664	0.0126032	0.00168006	0.0090594	0.00579749	0.00723222	0.0143488	0.00578845	0.00171705	0.0577402	0.0327101	0.0071926	0.0415307	0.0237306	0.7441756
756	-639.5265	-748.7386	109.2121	0.239944	0.426092	0.573908	0.760056	2.593156	0.0149775	0.0024381	0.00626249	0.00323394	0.0140751	0.0237098	0.0106742	0.00625394	0.019709	0.00541676	0.0063003	0.0294815	0.036992	0.131678	0.00023966	0.00664827	0.00379934	0.00279236	0.000629601	0.0363267	0.00932843	0.00080115	0.00436851	0.00372161	0.00282087	0.000634327	0.00577609	0.0148822	0.00971226	0.000129743	0.00479229	0.01196	0.00175993	0.0115143	0.00428736	0.00706604	0.019097	0.00653024	0.00444031	0.00691453	0.00611797	0.00269807	0.0168258	0.0360273	0.00794557	0.0174613	0.0146656	0.00538901	0.0602166	0.00143024	0.010812	0.0403173	0.0369191	0.0128418	0.0077869	0.00203366	0.0157676	0.00317261	0.00108272	0.0121691	0.000119584	0.0104919	0.00659199	0.00614238	0.0690559	0.00404061	0.00557178	0.0434314	0.0431917	0.351752	0.223335	0.416531	0.00838255	0.0877489	0.305222	0.690573	1.44807	3.2763	11.3962	1.759426	0.0150908	0.00245654	0.00630986	0.0032584	0.0141815	0.0238891	0.010755	0.00630125	0.019858	0.00545773	0.00634796	0.0297045	0.0372718	0.132674	0.000241473	0.00669856	0.00382807	0.00281348	0.000634363	0.0366015	0.00939899	0.00080721	0.00440156	0.00374976	0.0028422	0.000639124	0.00581978	0.0149947	0.00978573	0.000130724	0.00482854	0.0120504	0.00177324	0.0116014	0.00431979	0.00711949	0.0192415	0.00657963	0.00447389	0.00696683	0.00616425	0.00271848	0.0169531	0.0362998	0.00800567	0.0175934	0.0147765	0.00542977	0.060672	0.00144106	0.0108938	0.0406223	0.0371984	0.012939	0.0078458	0.00204905	0.0158868	0.00319661	0.00109091	0.0122611	0.000120489	0.0105713	0.00664185	0.00618884	0.0695782	0.00407117	0.00561392	0.0437599	0.0435184	0.992493
792	-654.5381	-762.1448	107.6066	0.286619	0.441624	0.558375	0.713382	4.052918	0.0174636	0.0128534	0.0629302	0.0111112	0.00256574	0.0283247	0.0239676	0.00803041	0.0226458	0.0192783	0.002242	0.0370107	0.0354093	0.14142	0.00799406	0.0165706	0.00942227	0.0101169	0.00159417	0.0136527	0.0132545	0.0115484	0.00337201	0.00296678	0.00921649	0.000492616	0.00547865	0.0321646	0.00741355	0.0123375	0.00699403	0.0183805	0.00654142	0.0111359	0.0135868	0.00765482	0.0867405	0.0164488	0.0411187	0.0515582	0.0125378	0.0185871	0.0596818	0.0191958	0.00972942	0.0246455	0.0103671	0.0156002	0.00167181	0.116681	0.00718034	0.0835789	0.00827182	0.0187011	0.0506953	0.00878779	0.0088984	0.00543796	0.131602	0.0798649	0.0147856	0.0419636	0.0264929	0.0356096	0.0128223	0.0549168	0.0364702	0.0152089	0.092985	0.0945721	0.359941	0.26724	0.278247	0.139904	0.383194	0.741369	1.34886	2.60964	7.14776	1.422131	0.00935892	0.00688827	0.033725	0.00595464	0.00137501	0.0151795	0.0128445	0.00430359	0.0121361	0.0103315	0.00120152	0.0198345	0.0189762	0.0757888	0.00428411	0.0088804	0.0050495	0.00542175	0.000854337	0.00731665	0.00710325	0.00618892	0.0018071	0.00158993	0.00493922	0.000263998	0.00293607	0.0172374	0.00397301	0.00661181	0.00374818	0.00985034	0.00350562	0.00596785	0.0072813	0.00410231	0.0464852	0.0088151	0.022036	0.0276306	0.00671917	0.00996104	0.0319842	0.0102872	0.00521411	0.0132078	0.00555586	0.00836033	0.00089594	0.0625307	0.00384803	0.0447909	0.00443296	0.0100221	0.0271682	0.00470948	0.00476875	0.00291427	0.0705269	0.0428005	0.00792377	0.0224888	0.0141978	0.0190836	0.00687162	0.0294306	0.0195448	0.00815064	0.0498317	1.865979
